series_id,name,units,f,date,amount
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,201606,5.66
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,201605,5.49
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,201604,5.41
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,201603,5.14
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,201602,5.47
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,201601,5.33
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,201512,4.98
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,201511,5.73
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,201510,5.57
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,201509,5.81
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,201508,5.55
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,201507,5.64
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,201506,5.88
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,201505,5.5
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,201504,5.67
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,201503,5.46
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,201502,5.87
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,201501,5.59
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,201412,5.23
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,201411,5.36
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,201410,5.52
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,201409,5.3
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,201408,5.24
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,201407,5.25
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,201406,5.24
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,201405,4.99
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,201404,4.77
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,201403,5.46
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,201402,5.42
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,201401,5.13
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,201312,4.95
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,201311,5.46
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,201310,5.21
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,201309,5.2
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,201308,5.15
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,201307,4.93
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,201306,5.16
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,201305,5.55
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,201304,4.79
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,201303,5.14
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,201302,5.32
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,201301,5.14
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,201212,5.35
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,201211,5.32
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,201210,5.32
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,201209,5.04
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,201208,5.57
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,201207,5.46
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,201206,5.78
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,201205,5.35
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,201204,5.31
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,201203,5.26
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,201202,5.05
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,201201,5.16
